ID,EXPER,LNW,BLACK,HGC,UERATE
2890,2.945,2.024,0,8,4.595
2923,1.019,2.073,0,9,5.695
2923,2,2.115,0,9,6.9
2923,3,2.222,0,9,5.695
2923,5.039,2.625,0,9,4.795
2923,6.078,2.582,0,9,3.595
2923,7.52,2.823,0,9,2.995
2923,8.366,2.616,0,9,3.595
2923,9.424,2.749,0,9,3.495
2923,10.405,2.263,0,9,5.495
2953,0.96,1.586,0,9,9.6
2953,1.522,1.993,0,9,9.2
2953,2.637,1.485,0,9,11
2953,3.522,1.409,0,9,8.4
2953,4.56,1.819,0,9,6.095
2953,5.695,2.377,0,9,4.495
2953,7.003,2.421,0,9,3.795
2953,8.06,2.54,0,9,3.695
2953,8.907,2.719,0,9,2.895
2953,10.099,2.485,0,9,4.595
2953,11.214,2.318,0,9,6.495
2968,0.09,1.789,0,6,7.3
2968,0.414,2.155,0,6,5.395
2968,1.294,1.794,0,6,4.195
2968,2.352,2.161,0,6,3.195
2968,2.992,2.263,0,6,5.195
2968,3.896,2.14,0,6,6.195
2974,0.588,1.49,0,8,5.695
2974,1.17,1.491,0,8,6.9
2974,1.95,1.499,0,8,5.695
2974,3.2,1.705,0,8,4.595
2974,4.335,1.12,0,8,4.795
2974,5.162,2.219,0,8,4.806666
2974,6.527,2.044,0,8,2.995
2974,7.642,2.098,0,8,3.595
2974,8.565,2.094,0,8,3.495
2974,9.412,2.1,0,8,5.495
2976,0.796,1.804,0,9,11
2976,1.44,2.614,0,9,8.4
2976,2.17,2.574,0,9,8.2
2976,3.305,2.582,0,9,7.3
2976,4.555,2.542,0,9,5.395
2976,5.516,2.862,0,9,4.195
2976,6.709,2.536,0,9,4.495
2976,7.766,2.526,0,9,6.195
2976,8.651,2.446,0,9,7.6
2977,0.149,2.561,0,10,9.6
2977,1.103,1.679,0,10,9.2
2977,2.086,2.585,0,10,11
2977,3.066,2.261,0,10,8.4
2977,4.259,2.155,0,10,8.2
2977,5.059,2.417,0,10,7.3
2977,6.462,2.065,0,10,5.395
2977,7.52,3.63,0,10,4.195
2977,8.405,2.378,0,10,4.495
2977,9.482,2.551,0,10,6.195
2977,10.462,2.783,0,10,7.6
3002,0.14,1.743,0,8,9.6
3002,1.178,1.645,0,8,9.2
3002,2.332,1.851,0,8,6.8475
3002,2.452,1.599,0,8,6.8475
3002,3.009,1.476,0,8,6.8475
3002,3.609,2.482,0,8,6.8475
3002,5.109,1.351,0,8,4.695
3002,5.84,1.412,0,8,3.795
3002,6.912,1.726,0,8,6.195
3002,7.893,2.486,0,8,7.6
3044,0.4,2.269,0,9,9
3044,0.61,1.856,0,9,7.2
3044,0.722,1.819,0,9,6.195
3044,1.626,2.126,0,9,5.595
3044,3.126,2.536,0,9,3.395
3044,4.626,3.005,0,9,6.695
3087,1.5,2.13,0,11,9.4
3087,2.423,2.358,0,11,8.5
3087,2.671,2.815,0,11,11.9
3088,1.5,3.14,0,7,8.5
3088,2.462,2.853,0,7,11.9
3103,0.942,1.556,0,8,10.3
3103,1.662,1.577,0,8,16.2
3103,1.837,1.162,0,8,12
3103,2.18,1.243,0,8,10.1
3103,2.612,1.541,0,8,9.1
3103,3.563,1.349,0,8,7.5
3103,4.736,1.847,0,8,6.495
3103,5.676,1.922,0,8,4.495
3103,6.695,2.14,0,8,4.995
3103,7.535,2.1,0,8,6.595
3104,0.212,1.568,0,6,12
3104,0.3,1.347,0,6,10.1
3104,0.79,1.605,0,6,9.1
3104,1.892,1.421,0,6,7.5
3104,2.882,1.707,0,6,6.495
3104,3.604,1.746,0,6,4.495
3104,3.724,1.792,0,6,4.995
3104,3.751,1.57,0,6,6.595
3194,1.418,1.881,0,11,8.3
3194,2.398,1.987,0,11,10.6
3194,3.398,2.123,0,11,14.7
3194,4.418,1.932,0,11,8.7
3194,5.475,2.2,0,11,8.2
3194,6.629,2.052,0,11,9
3194,7.687,2.036,0,11,5.295
3194,8.744,1.997,0,11,3.795
3194,9.841,2.11,0,11,6.9
3194,10.591,2.157,0,11,9.2
3230,1.262,2.052,0,9,10.6
3230,2.292,1.892,0,9,14.7
3230,3.234,1.845,0,9,8.7
3230,4.292,2.666,0,9,8.2
3230,5.349,2.797,0,9,9
3230,6.542,2.85,0,9,5.295
3230,7.926,3.094,0,9,4.695
3230,8.907,2.988,0,9,3.795
3230,9.888,2.749,0,9,5.495
3230,10.772,2.475,0,9,7.5
3270,0.135,1.586,0,9,9.6
3270,0.255,1.576,0,9,9.2
3270,0.591,1.993,0,9,8.2
3270,0.84,1.789,0,9,7.3
3270,1.955,2.085,0,9,4.195
3270,2.648,2.145,0,9,4.495
3270,4.032,1.732,0,9,6.495
3272,0.3,1.492,0,9,12.8
3272,0.62,1.532,0,9,13.8
3272,1.869,2.086,0,9,6.795
3272,2.869,1.484,0,9,7.1
3272,3.83,2.525,0,9,5.095
3272,4.803,2.079,0,9,7.7
3274,0.792,0.967,0,10,9.5
3274,1.347,1.293,0,10,12.8
3274,1.847,1.604,0,10,13.8
3274,2.335,1.632,0,10,12
3274,3.315,1.635,0,10,10.9
3274,4.815,1.883,0,10,5.095
3274,5.873,2.001,0,10,7.7
3274,6.815,1.944,0,10,9.7
3284,5.045,2.113,0,9,7.7
3284,6.006,2.338,0,9,9.7
3296,0.388,1.713,0,8,9.5
3296,1.008,2.148,0,8,13.8
3296,1.978,1.581,0,8,12
3296,1.998,1.819,0,8,10.9
3296,2.358,1.536,0,8,7.7
3296,2.578,2.086,0,8,6.795
3296,3.651,2.518,0,8,7.1
3296,4.491,1.997,0,8,5.095
3311,1,2.305,1,11,12
3311,1.981,2.471,1,11,13.4
3311,2.942,2.575,1,11,17.4
3311,4.019,2.587,1,11,17.1
3311,4.962,2.554,1,11,12.2
3311,5.362,2.561,1,11,9.4
3311,5.467,1.645,1,11,8.6
3311,6.022,2.503,1,11,8
3311,7.252,1.454,1,11,8.3
3311,8.492,1.96,1,11,6.795
3311,9.05,1.569,1,11,7.3
3311,9.69,2.135,1,11,10.7
3326,0.224,1.841,1,7,12.2
3326,0.32,1.531,1,7,9.4
3326,0.92,1.502,1,7,8.6
3326,1.595,2.637,1,7,8
3326,1.725,2.54,1,7,8.3
3326,2.571,1.777,1,7,6.795
3326,2.783,1.504,1,7,7.3
3326,3.883,2.206,1,7,10.7
3334,0.015,1.506,1,9,17.1
3334,0.275,1.455,1,9,12.2
3334,0.433,1.397,1,9,9.4
3334,0.666,1.633,1,9,8
3334,1.286,1.545,1,9,8.3
3334,1.536,1.437,1,9,6.795
3334,2.015,2.485,1,9,7.3
3334,2.415,1.529,1,9,10.7
3340,0.02,1.735,0,10,7.7
3340,0.76,1.895,0,10,12
3340,1.934,3.032,0,10,14.1
3340,3.434,1.388,0,10,6.9
3340,4.246,1.566,0,10,12.2
3340,5.477,2.322,0,10,5.995
3340,6.227,2.177,0,10,4.695
3340,7.4,2.471,0,10,3.795
3340,8.592,2.303,0,10,4.195
3340,9.452,2.544,0,10,6.795
3417,0.2,1.645,0,11,9.6
3417,0.94,1.729,0,11,11.4
3417,1.605,1.433,0,11,8
3417,2.165,1.526,0,11,7.669286
3417,3.173,2.295,0,11,6.9
3417,3.595,2.353,0,11,5.495
3417,4.614,1.673,0,11,5.595
3417,5.539,2.157,0,11,6.695
3440,0.163,1.857,0,11,5.595
3440,0.983,1.907,0,11,6.695
3440,1.613,1.586,0,11,8.7
3440,2.453,2.255,0,11,9.6
3440,3.395,2.163,0,11,11.4
3440,4.376,2.101,0,11,9.4
3440,5.549,2.164,0,11,7.1
3440,6.703,2.121,0,11,8
3440,7.703,2.161,0,11,7.1
3440,9.049,2.252,0,11,6.9
3440,9.838,2.208,0,11,5.495
3440,10.953,2.022,0,11,5.595
3440,11.853,2.04,0,11,6.695
3484,0.782,1.668,0,11,12.6
3484,1.592,1.716,0,11,9.9
3484,2.572,1.776,0,11,8.8
3484,3.347,1.972,0,11,7.1
3484,3.447,2.086,0,11,7
3484,4.62,2.177,0,11,7.3
3484,5.928,1.777,0,11,4.895
3484,6.603,2.186,0,11,4.995
3484,7.203,2.179,0,11,6.095
3509,1.313,1.819,0,10,8.8
3509,2.293,2.126,0,10,7.1
3509,3.601,2.233,0,10,7
3509,4.832,2.29,0,10,7.3
3509,5.87,2.317,0,10,4.895
3509,6.793,2.292,0,10,4.995
3509,7.697,2.28,0,10,6.095
3539,0.615,2.273,1,8,8.3
3539,1.942,2.493,1,8,7.6
3539,2.942,1.825,1,8,9.9
3539,3.944,1.482,1,8,4.895
3539,5.825,1.437,1,8,4.895
3539,6.834,1.792,1,8,4.995
3539,7.661,2.04,1,8,6.095
3540,2.046,1.982,1,11,10.2
3540,2.206,2.01,1,11,12.6
3540,2.272,2.926,1,11,9.9
3540,3.738,2.012,1,11,7.1
3540,4.646,1.854,1,11,7
3540,5.806,2.082,1,11,7.3
3540,6.748,2.066,1,11,4.895
3540,7.594,2.21,1,11,4.995
3540,8.294,2.056,1,11,6.095
3541,0.98,1.957,1,9,6.395
3541,1.66,2.087,1,9,7.1
3541,2.26,1.934,1,9,5.295
3541,3.318,2.001,1,9,4.895
3541,4.337,2.067,1,9,4.695
3541,5.625,2.173,1,9,4.895
3541,7.125,1.888,1,9,4.895
3541,7.325,1.996,1,9,4.995
3570,0.352,1.639,0,9,6.595
3570,0.412,1.601,0,9,8.7
3570,1.431,1.805,0,9,10.5
3570,2.45,1.946,0,9,12.2
3570,3.43,1.879,0,9,8.6
3570,3.81,2.155,0,9,8.5
3570,3.985,2.195,0,9,8
3570,5.312,1.644,0,9,7.7
3570,6.309,1.707,0,9,4.995
3570,7.332,1.68,0,9,4.795
3570,8.371,1.517,0,9,4.595
3570,9.256,1.711,0,9,5.995
3571,0.36,1.645,0,8,10.5
3571,1.379,1.673,0,8,12.2
3571,2.36,1.856,0,8,8.6
3571,3.36,1.989,0,8,8.5
3571,4.379,2.052,0,8,8
3571,5.514,2.012,0,8,7.7
3571,6.802,2.079,0,8,4.995
3571,7.706,2.105,0,8,4.795
3571,8.783,2.31,0,8,4.595
3571,9.764,2.088,0,8,5.995
3592,0.893,1.897,0,12,8.7
3592,1.969,1.933,0,12,10.5
3592,2.599,1.969,0,12,12.2
3592,3.663,1.906,0,12,8.6
3592,4.663,1.984,0,12,8.5
3592,5.536,1.227,0,12,8
3592,6.526,1.563,0,12,7.7
3592,7.796,1.962,0,12,4.995
3592,8.683,1.755,0,12,4.795
3592,9.895,2.445,0,12,4.595
3592,10.683,2.596,0,12,5.995
3616,2.496,2.042,0,12,8.5
3616,3.336,1.789,0,12,8
3616,4.701,2.187,0,12,7.7
3616,5.685,2.146,0,12,4.995
3616,6.685,2.13,0,12,4.795
3616,7.666,2.14,0,12,4.595
3616,8.394,2.185,0,12,5.995
3632,1.355,1.828,0,9,9.1
3632,2.355,1.786,0,9,9.5
3632,3.355,2.071,0,9,8.5
3632,4.393,1.819,0,9,7.3
3632,5.49,1.848,0,9,5.795
3632,6.99,2.113,0,9,6.195
3632,8.297,1.891,0,9,4.795
3632,9.067,1.599,0,9,4.695
3632,9.807,1.975,0,9,5.195
3634,0.166,1.563,0,8,9.5
3634,0.526,1.499,0,8,8.5
3634,1.526,1.544,0,8,7.3
3634,2.603,1.885,0,8,5.795
3634,4.103,2.012,0,8,5.795
3634,4.867,1.509,0,8,6.195
3634,6.252,1.842,0,8,4.795
3634,7.002,2.015,0,8,4.695
3634,7.809,2.04,0,8,5.195
3639,0.53,1.892,0,8,9.1
3639,0.718,1.668,0,8,9.5
3639,0.894,1.415,0,8,7.3
3639,2.394,2.113,0,8,6.195
3639,3.194,2.098,0,8,4.795
3644,0.057,1.532,0,11,9.1
3644,0.282,2.621,0,11,9.5
3693,0.703,1.846,0,9,4.795
3693,1.583,1.763,0,9,6.395
3693,2.563,2.073,0,9,8
3693,3.583,1.987,0,9,9.4
3693,4.583,2.118,0,9,4.495
3693,5.438,2.155,0,9,4.795
3693,6.457,2.195,0,9,4.395
3693,7.322,2.296,0,9,5.176
3693,8.451,2.245,0,9,3.295
3693,9.316,2.536,0,9,2.995
3693,10.034,2.485,0,9,3.195
3695,1.105,1.786,1,10,6.395
3695,1.795,2.153,1,10,5.095
3695,2.484,1.566,1,10,7.8
3695,3.772,1.565,1,10,6.195
3695,4.618,1.602,1,10,5.395
3695,5.714,1.842,1,10,5.495
3695,6.064,1.87,1,10,14
3731,4.465,2.04,0,8,8.7
3732,2.801,2.443,0,8,10
3732,3.975,2.498,0,8,8.2
3732,5.282,2.339,0,8,5.395
3732,6.301,2.426,0,8,5.395
3732,7.263,2.074,0,8,4.995
3732,7.926,1.798,0,8,8
3742,0.051,1.933,0,7,12.8
3742,0.261,2.227,0,7,8.7
3742,0.501,1.566,0,7,10
3742,1.339,2.38,0,7,8.2
3742,1.959,2.302,0,7,5.395
3742,3.997,1.57,0,7,8
3751,0.5,1.873,0,8,12.8
3751,1.12,1.857,0,8,16.5
3751,1.795,1.728,0,8,8.7
3751,2.814,2.189,0,8,11.4
3751,3.754,2.291,0,8,10
3751,4.549,2.356,0,8,8.2
3751,5.799,1.817,0,8,5.395
3751,6.876,2.191,0,8,5.395
3751,7.895,2.127,0,8,4.995
3751,8.722,2.121,0,8,8
3776,0.46,1.792,0,8,9.3
3776,0.76,1.714,0,8,7.4
3776,1.446,1.566,0,8,7.3
3776,1.606,1.526,0,8,7.4
3776,1.643,1.545,0,8,6.295
3776,2.195,2.35,0,8,5.895
3776,2.835,2.048,0,8,5.895
3810,0.904,1.559,0,10,7.8
3810,1.981,1.586,0,10,8.3
3810,3,2.028,0,10,8.6
3810,6.363,2.126,0,10,7.3
3810,7.479,2.081,0,10,7.4
3810,8.71,2.401,0,10,6.295
3810,9.505,2.353,0,10,5.895
3810,10.582,2.669,0,10,5.895
3810,11.419,2.368,0,10,6.9
3838,0.198,1.535,0,7,8.4
3838,0.658,1.568,0,7,6.595
3838,1.518,1.819,0,7,6.795
3838,2.148,1.433,0,7,6.595
3838,3.34,1.932,0,7,5.595
3838,4.84,2.179,0,7,4.395
3838,5.355,1.66,0,7,3.795
3838,6.37,2.148,0,7,3.295
3838,7.313,1.87,0,7,4.095
3881,2.428,1.789,0,9,6.595
3881,3.888,1.462,0,9,5.595
3941,0.36,1.566,1,8,3.595
3941,1.591,1.526,1,8,3.295
3941,2.706,2.113,1,8,2.895
3955,0.57,1.713,1,10,4.295
3955,2.275,1.532,1,10,5.795
3955,2.835,1.531,1,10,3.895
3955,4.773,1.756,1,10,2.895
3955,5.393,1.709,1,10,2.695
3961,0.68,1.782,0,8,5.195
3961,1.795,2.126,0,8,4.895
3961,2.68,2.195,0,8,6.395
3961,3.738,2.297,0,8,7.1
3961,4.68,2.326,0,8,5.295
3961,5.68,2.512,0,8,4.895
3961,6.78,2.259,0,8,4.695
3961,7.915,2.364,0,8,4.895
3961,9.203,2.425,0,8,4.995
3961,9.783,2.353,0,8,5.095
3961,10.883,2.351,0,8,4.195
3961,11.96,2.36,0,8,4.895
3976,0.373,0.789,1,11,5.195
3976,0.633,1.576,1,11,6.395
3976,1.153,1.904,1,11,5.295
3976,1.373,1.868,1,11,4.895
3976,2.533,1.885,1,11,4.695
3976,3.879,1.281,1,11,4.895
3976,5.043,1.525,1,11,5.095
3976,6.254,2.197,1,11,4.195
3976,7.197,2.212,1,11,4.895
3999,0.94,2.028,0,11,7.1
3999,1.8,2.154,0,11,6.395
3999,2.86,2.192,0,11,4.695
3999,3.956,2.155,0,11,8.4
3999,4.896,2.082,0,11,8
3999,5.973,2.337,0,11,7.7
3999,7.093,2.85,0,11,7
3999,7.939,2.759,0,11,6.095
3999,8.996,2.859,0,11,5.395
3999,9.92,2.263,0,11,6.095
4014,0.764,2.038,0,7,4.695
4014,1.184,1.558,0,7,4.995
4014,3.447,1.278,0,7,4.895
4014,4.562,1.484,0,7,4.295
4014,4.902,1.555,0,7,4.695
4025,1.071,1.591,0,9,4.595
4025,2.013,1.763,0,9,6.295
4025,3.071,1.933,0,9,7.4
4025,4.09,1.892,0,9,7.5
4025,5.225,2.071,0,9,4.895
4025,6.071,1.923,0,9,5.678182
4025,7.128,1.566,0,9,7.5
4025,8.088,2.086,0,9,4.795
4025,8.908,2.218,0,9,4.395
4025,9.716,1.997,0,9,4.395
4025,10.928,1.946,0,9,4.395
4025,11.793,1.906,0,9,6.295
4029,0.5,1.935,0,9,4.595
4029,0.995,2.385,0,9,6.295
4029,1.295,1.645,0,9,7.4
4029,2.16,1.535,0,9,7.5
4029,3.179,2.597,0,9,4.895
4029,4.083,2.512,0,9,5.095
4029,5.41,2.665,0,9,6.988636
4029,6.429,2.625,0,9,8
4029,7.506,3.094,0,9,8.3
4029,8.525,1.66,0,9,6.795
4029,9.505,2.931,0,9,7.3
4029,10.563,2.956,0,9,10.7
4043,2,2.121,0,9,9.3
4043,3.192,2.084,0,9,9
4043,4.5,2.04,0,9,7.8
4043,6.462,2.754,0,9,4.495
4043,7.346,2.795,0,9,5.195
4044,3.215,1.99,0,8,9
4044,4.465,1.858,0,8,7.8
4044,5.369,2.13,0,8,5.495
4047,0.106,1.803,0,8,6.295
4047,1.106,1.645,0,8,7.4
4047,1.746,1.668,0,8,7.5
4047,1.821,1.162,0,8,4.895
4047,2.763,1.531,0,8,5.095
4047,3.511,1.693,0,8,5.095
4047,4.761,1.749,0,8,4.795
4047,5.934,3.035,0,8,4.295
4047,6.819,1.449,0,8,4.595
4047,7.879,1.386,0,8,5.895
4047,8.609,1.407,0,8,9.9
4061,1.235,1.535,0,9,7.5
4061,2.019,1.75,0,9,4.895
4061,3.039,1.819,0,9,4.895
4061,4.173,2.126,0,9,4.695
4061,5.615,2.219,0,9,4.795
4061,6.635,2.295,0,9,4.395
4061,7.152,2.248,0,9,4.395
4061,8.306,2.303,0,9,4.395
4061,8.746,2.04,0,9,6.295
4068,0.192,1.621,0,8,5.495
4068,1.81,1.828,0,8,3.995
4068,2.59,1.491,0,8,10.9
4068,3.09,1.541,0,8,6.795
4068,3.56,2.116,0,8,5.895
4068,4.46,2.304,0,8,6.295
4068,5.556,2.25,0,8,4.595
4068,6.656,2.264,0,8,3.695
4068,7.425,2.303,0,8,4.295
4068,8.42,1.85,0,8,3.995
4068,8.6,1.57,0,8,5.895
4070,0.46,1.713,1,8,4.595
4070,0.772,2.379,1,8,7.4
4070,1.272,1.786,1,8,7.5
4070,2.135,1.783,1,8,4.895
4072,0.192,1.621,1,10,5.495
4072,0.555,1.591,1,10,4.595
4072,2.277,1.933,1,10,9.8
4072,2.919,1.963,1,10,7.5
4072,4.015,1.856,1,10,4.895
4072,4.035,1.819,1,10,5.095
4072,4.875,1.502,1,10,4.795
4072,5.71,2.137,1,10,4.795
4072,6.24,1.707,1,10,4.395
4072,7.067,2.353,1,10,4.395
4072,8.907,2.1,1,10,6.295
4098,0.788,1.987,0,8,6.795
4098,1.27,1.812,0,8,9.6
4098,2.27,1.902,0,8,11.7
4098,3.289,1.815,0,8,10
4098,4.27,2.249,0,8,8.2
4098,5.366,2.133,0,8,8.7
4098,6.558,2.086,0,8,7.9
4098,7.693,2.047,0,8,5.695
4098,8.751,2.392,0,8,5.795
4098,9.712,2.381,0,8,5.595
4098,10.828,2.381,0,8,6.195
4111,0.24,2.192,0,7,10
4111,0.82,2.735,0,7,8.2
4111,1.974,1.828,0,7,8.7
4111,3.474,2.113,0,7,5.695
4111,4.394,2.066,0,7,5.795
4111,4.534,2.015,0,7,5.595
4111,5.245,1.975,0,7,6.195
4117,1.624,1.586,0,9,6.795
4117,2.604,1.604,0,9,9.6
4117,3.566,1.59,0,9,11.7
4117,5.604,1.531,0,9,8.2
4117,6.426,1.389,0,9,8.7
4117,7.657,1.352,0,9,7.9
4117,9.03,1.89,0,9,5.695
4117,9.876,1.498,0,9,5.795
4117,10.78,1.468,0,9,5.595
4117,11.857,1.618,0,9,6.195
4118,0.675,1.376,0,9,4.995
4118,2.355,1.314,0,9,10
4118,2.875,1.007,0,9,8.2
4118,3.875,1.199,0,9,8.7
4118,4.947,1.443,0,9,7.9
4118,6.265,1.532,0,9,5.795
4118,7.38,1.609,0,9,5.595
4118,8.077,1.609,0,9,6.195
4135,0.701,1.744,1,11,8.2
4135,1.621,1.519,1,11,7.9
4135,2.736,1.637,1,11,5.695
4135,3.659,1.67,1,11,5.795
4135,3.679,1.609,1,11,5.595
4135,4.66,1.793,1,11,6.195
4138,1.058,1.933,0,8,9
4138,1.758,1.84,0,8,9.4
4138,2.398,1.856,0,8,5.795
4138,3.298,1.702,0,8,4.895
4138,4.678,2.126,0,8,4.995
4138,5.889,2.155,0,8,4.595
4138,6.908,2.177,0,8,4.195
4138,7.908,2.13,0,8,3.695
4138,9.008,2.303,0,8,3.695
4138,9.701,1.975,0,8,4.995
4141,0.923,1.836,0,9,4.995
4141,1.942,1.568,0,9,6.295
4141,2.844,1.966,0,9,9
4141,3.864,2.008,0,9,9.4
4141,4.94,2.041,0,9,5.795
4141,5.883,1.914,0,9,4.895
4141,6.979,2.129,0,9,4.995
4141,8.133,2.155,0,9,4.595
4141,9.556,2.095,0,9,4.195
4141,10.479,2.085,0,9,3.695
4141,11.594,1.984,0,9,3.695
4141,12.556,2.091,0,9,4.995
4143,0.8,1.828,0,11,9
4143,1.781,1.745,0,11,9.4
4143,2.762,2.021,0,11,5.795
4143,3.819,2.116,0,11,4.895
4143,4.873,1.727,0,11,4.995
4143,6.046,2.004,0,11,4.595
4143,7.219,2,0,11,4.195
4143,8.123,1.995,0,11,3.695
4143,9.027,1.974,0,11,3.695
4143,10.027,1.975,0,11,4.995
4155,1.75,2.058,0,8,4.895
4155,2.769,1.648,0,8,4.995
4155,3.942,2.269,0,8,4.595
4155,5.154,2.184,0,8,4.195
4155,6.115,2.098,0,8,3.695
4155,7.135,2.351,0,8,3.695
4155,8.116,2.074,0,8,4.995
4156,0.47,1.639,0,9,5.195
4156,1.393,2.035,0,9,4.895
4156,3.47,1.84,0,9,7.1
4156,4.21,1.972,0,9,5.795
4156,5.21,1.753,0,9,7.8
4156,6.71,2.008,0,9,4.195
4156,7.479,2.353,0,9,4.295
4156,8.614,2.862,0,9,6.495
4156,9.479,1.996,0,9,6.795
4158,1.154,2.069,0,10,7.8
4158,2.287,2.028,0,10,3.995
4158,2.377,1.786,0,10,8.298333
4158,2.452,1.819,0,10,9.5
4158,3.702,1.789,0,10,10.9
4158,4.683,2.557,0,10,11.6
4158,5.818,2.113,0,10,10.9
4158,5.978,1.437,0,10,7.9
4158,6.862,2.363,0,10,5.795
4158,7.632,1.687,0,10,6.295
4172,2.335,1.854,0,10,4.595
4172,2.74,0.802,0,10,4.995
4181,0.583,1.664,1,10,8.3
4181,0.963,1.96,1,10,9.3
4181,1.843,1.596,1,10,11
4181,2.996,1.838,1,10,10.1
4181,4.189,1.601,1,10,11.2
4181,5.246,0.998,1,10,9.7
4181,6.126,1.555,1,10,6.795
4181,6.446,1.504,1,10,5.795
4189,1.118,0.777,0,6,11.4
4189,2.041,1.539,0,6,11.8
4189,2.061,1.51,0,6,8.7
4189,2.525,1.26,0,6,6.795
4189,2.645,0.916,0,6,5.795
4209,0.115,0.893,1,7,5.595
4209,0.676,1.223,1,7,6.495
4209,1.41,1.455,1,7,9.3
4209,2.235,1.596,1,7,11
4209,2.571,1.605,1,7,10.1
4209,2.768,1.725,1,7,9.7
4221,0.64,2.493,0,11,8.3
4221,1.832,2.479,0,11,11.2
4221,2.64,1.672,0,11,9.3
4221,3.909,1.217,0,11,11
4221,4.755,1.591,0,11,10.1
4221,5.986,2.29,0,11,11.2
4221,7.332,2.113,0,11,14.6
4221,8.255,2.13,0,11,10.7
4221,9.121,2.04,0,11,7.9
4221,10.255,1.906,0,11,9.2
4263,0.89,1.713,0,8,4.295
4263,1.986,2.261,0,8,5.695
4263,3.025,2.298,0,8,8.6
4263,3.852,2.074,0,8,9.3
4263,5.383,2.293,0,8,7.4
4263,6.355,1.278,0,8,9.5
4263,7.075,1.526,0,8,9.2
4263,8.248,1.756,0,8,8.7
4263,9.19,1.8,0,8,7.3
4263,10.286,1.872,0,8,6.195
4263,11.267,1.906,0,8,6.9
4266,1.5,2.058,0,9,4.895
4266,2.481,2.227,0,9,6.395
4266,3.981,2.068,0,9,6.195
4273,0.962,1.882,0,6,6.095
4273,1.922,1.892,0,6,7.9
4273,2.922,1.923,0,6,4.895
4273,3.922,1.887,0,6,6.395
4273,4.582,1.857,0,6,8.1
4273,4.732,1.238,0,6,7.8
4273,5.372,1.351,0,6,7.6
4273,5.732,1.947,0,6,6.195
4273,6.032,1.504,0,6,5.095
4313,0.03,1.526,1,8,7.8
4313,0.486,1.42,1,8,7.6
4313,1.868,1.896,1,8,5.095
4313,2.753,1.694,1,8,6.695
4314,1.038,2.274,1,7,6.395
4314,2.115,1.502,1,7,8.1
4314,3.269,1.393,1,7,7.8
4314,4.349,1.656,1,7,7.6
4314,5.236,1.555,1,7,7.3
4314,6.293,1.609,1,7,6.195
4314,7.409,1.56,1,7,6.9
4322,0.788,2.328,0,8,6.9
4322,1.428,2.154,0,8,8.1
4322,2.238,1.657,0,8,4.095
4322,3.278,2.76,0,8,4.895
4322,4.278,2.377,0,8,5.495
4322,5.234,2.173,0,8,5.495
4322,6.314,2.131,0,8,4.895
4322,7.814,1.927,0,8,4.095
4324,0.048,1.461,1,9,6.9
4324,1.992,2.184,1,9,4.895
4324,3.124,2.275,1,9,5.495
4324,3.844,2.157,1,9,5.495
4324,5.13,2.849,1,9,4.895
4324,6.265,2.58,1,9,4.795
4324,7.13,2.689,1,9,4.395
4324,7.99,2.634,1,9,4.095
4333,1.607,2.148,0,10,6.9
4333,2.569,1.786,0,10,8.1
4333,3.617,1.75,0,10,4.095
4333,4.559,1.819,0,10,4.895
4333,5.617,2.248,0,10,5.495
4333,6.713,2.244,0,10,5.495
4333,7.833,1.847,0,10,4.895
4333,8.814,1.883,0,10,4.795
4333,10.102,1.878,0,10,4.395
4333,10.948,1.674,0,10,4.095
4342,0.48,1.987,0,10,5.295
4342,1.461,1.645,0,10,6.9
4342,6.398,2.519,0,10,5.495
4342,7.609,2.719,0,10,4.895
4342,8.609,2.459,0,10,4.795
4349,0.285,1.586,0,9,5.795
4349,0.505,1.532,0,9,7.9
4349,1.723,1.455,0,9,6.595
4349,1.973,2.001,0,9,6.795
4349,4.455,1.707,0,9,4.295
4349,5.378,1.842,0,9,3.795
4349,6.198,2.122,0,9,3.295
4349,7.018,1.57,0,9,4.095
4384,0.096,2.859,0,9,4.495
4384,1.039,1.532,0,9,8.8
4384,1.726,1.59,0,9,9.5
4384,3.128,1.969,0,9,9.9
4384,4.282,1.684,0,9,9.3
4384,5.724,2.625,0,9,5.195
4384,6.024,2.583,0,9,3.795
4385,1.536,0.708,0,8,4.495
4385,2.632,1.47,0,8,4.095
4385,3.177,1.618,0,8,4.395
4401,0.162,1.361,0,10,8.3
4401,0.617,1.576,0,10,7.8
4401,0.837,1.433,0,10,7.8
4401,1.027,0.75,0,10,6.195
4401,2.105,1.707,0,10,5.195
4401,2.325,1.372,0,10,4.495
4401,3.042,3.729,0,10,4.095
4401,4.042,2.056,0,10,4.395
4421,5.467,2.219,0,9,4.995
4421,7.057,2.328,0,9,10
4427,0.701,1.933,0,11,8.6
4427,0.999,2.115,0,11,10.1
4427,1.022,2.841,0,11,7.9
4427,1.172,2.819,0,11,5.995
4427,1.802,3.426,0,11,3.695
4427,2.657,3.146,0,11,5.895
4427,3.676,3.001,0,11,6.9
4435,0.276,1.966,0,9,5.395
4435,0.893,1.293,0,9,6.9
4435,1.729,2.52,0,9,10.1
4435,1.762,1.632,0,9,7.9
4446,1.52,1.877,0,9,5.795
4446,2.34,1.875,0,9,5.695
4446,3.328,2.024,0,9,4.295
4461,0.215,1.658,0,9,5.595
